,engine,HI_final,time
134,1,0.5658847132890321,131
135,1,0.5640419454172113,132
136,1,0.5780003309428403,133
137,1,0.5661567856195678,134
138,1,0.5486086658807178,135
139,1,0.5290473022217039,136
140,1,0.5173505834915082,137
141,1,0.5031997959227985,138
142,1,0.508240857534486,139
143,1,0.4966919818221484,140
144,1,0.49767991518187227,141
145,1,0.5009261899662569,142
146,1,0.5024874781979332,143
147,1,0.47793979671315745,144
148,1,0.47936051155755555,145
149,1,0.45876446543942173,146
150,1,0.43455141550636667,147
151,1,0.4089728193535095,148
152,1,0.40761671206252215,149
153,1,0.4072392721923784,150
154,1,0.4155894883106098,151
155,1,0.4272591523415751,152
156,1,0.4376307567116332,153
157,1,0.4369163794213048,154
158,1,0.409387637451494,155
159,1,0.3944894121646145,156
160,1,0.3738416826523171,157
161,1,0.33443930432359903,158
162,1,0.32161601498904807,159
163,1,0.3384341422424578,160
164,1,0.31335921980326986,161
165,1,0.3283096545676497,162
166,1,0.358387005818708,163
167,1,0.3551344232741636,164
168,1,0.3348322767870413,165
169,1,0.34116953910253117,166
170,1,0.3253928456238775,167
171,1,0.2891045785269629,168
172,1,0.28356893910129594,169
173,1,0.27286274679903855,170
174,1,0.2718111473581385,171
175,1,0.24674408633036538,172
176,1,0.24354456860314225,173
177,1,0.23737479438592884,174
178,1,0.24706673486292793,175
179,1,0.23069707824632393,176
180,1,0.22406421010817418,177
181,1,0.21928413276040465,178
182,1,0.17675637700967523,179
183,1,0.1421502056996134,180
184,1,0.12450885616392929,181
185,1,0.10974815653417327,182
186,1,0.09805395699713872,183
187,1,0.10649079029614957,184
188,1,0.09569721062679085,185
189,1,0.09160390627639839,186
190,1,0.09377118971941731,187
195,2,0.8645736125536377,1
196,2,0.8734202865890925,2
197,2,0.8730838669717832,3
198,2,0.8682142377181348,4
199,2,0.8740486776029538,5
200,2,0.873573552860251,6
201,2,0.844881397831205,7
202,2,0.8437995683406875,8
203,2,0.8427044601346273,9
204,2,0.8441439945402692,10
205,2,0.8320502392290117,11
206,2,0.8455014172944397,12
207,2,0.8537901885742393,13
208,2,0.8548317119490548,14
209,2,0.8459389556968727,15
210,2,0.8623702910065745,16
211,2,0.8767179903470795,17
212,2,0.8605479612047464,18
213,2,0.8573004383906202,19
214,2,0.8505049231464777,20
215,2,0.8409013005349253,21
216,2,0.8388988226343373,22
217,2,0.8397659100523637,23
218,2,0.8550065685278737,24
219,2,0.8605407192960894,25
220,2,0.8630052392325147,26
221,2,0.856059959013808,27
222,2,0.8774515763643439,28
223,2,0.8594590957493745,29
224,2,0.8563547033493029,30
225,2,0.8557087185929086,31
226,2,0.8508778815501472,32
227,2,0.8427623678887016,33
228,2,0.8396399361770696,34
229,2,0.8414259906713515,35
230,2,0.8368471602518731,36
231,2,0.8185453678602921,37
232,2,0.8279618793566648,38
233,2,0.8430690700678942,39
234,2,0.8366043275666428,40
235,2,0.8358492053040999,41
236,2,0.8535164797559125,42
237,2,0.8468744676434461,43
238,2,0.8396906785615503,44
239,2,0.8518651524668481,45
240,2,0.8570173688015357,46
241,2,0.8545852793511942,47
242,2,0.8426063553194639,48
243,2,0.8522927184405054,49
244,2,0.8457807610936652,50
245,2,0.856932454222385,51
246,2,0.8640213936038272,52
247,2,0.866506628652612,53
248,2,0.8615434200517758,54
249,2,0.8631111297008163,55
250,2,0.8411288368038783,56
251,2,0.8293808059041197,57
252,2,0.8257848426739756,58
253,2,0.8135780751136359,59
254,2,0.8145670817692487,60
255,2,0.8151200863342855,61
256,2,0.8146485789695189,62
257,2,0.828867430345867,63
258,2,0.8241041992473791,64
259,2,0.805774491478618,65
260,2,0.8078143737262791,66
261,2,0.7929541365208721,67
262,2,0.7796876973214892,68
263,2,0.7942151471574679,69
264,2,0.8024832450634245,70
265,2,0.826732812787912,71
266,2,0.8423409625241385,72
267,2,0.8450413614277601,73
268,2,0.844943861707897,74
269,2,0.843980330760791,75
270,2,0.8398115241454095,76
271,2,0.8558825908226106,77
272,2,0.8555994684778895,78
273,2,0.8633968232078801,79
274,2,0.8653555293160256,80
275,2,0.8590142659621918,81
276,2,0.8432021782895823,82
277,2,0.8321448906184429,83
278,2,0.8256794191480463,84
279,2,0.8281756400712764,85
280,2,0.8132907543366477,86
281,2,0.8153793586857738,87
282,2,0.8135563929241598,88
283,2,0.8005919502454206,89
284,2,0.7997493503143789,90
285,2,0.8084945292776959,91
286,2,0.7941713521335576,92
287,2,0.7947482923532359,93
288,2,0.8059051540800894,94
289,2,0.8023253024344577,95
290,2,0.7851680750224803,96
291,2,0.7954388529313581,97
292,2,0.7863229519629862,98
293,2,0.7844538760511464,99
294,2,0.7874364874524649,100
295,2,0.7907074451001821,101
296,2,0.7758467877102339,102
297,2,0.7901727361706228,103
298,2,0.7799934243921819,104
299,2,0.7712653625407901,105
300,2,0.7814867734782791,106
301,2,0.7952944009617138,107
302,2,0.7783801656370869,108
303,2,0.7829718624356075,109
304,2,0.7953324073489927,110
305,2,0.7883892408830399,111
306,2,0.7988026707395867,112
307,2,0.815784649437559,113
308,2,0.8116153030243825,114
309,2,0.7874597404751276,115
310,2,0.7934440596456116,116
311,2,0.7834457441625278,117
312,2,0.768269348062577,118
313,2,0.7627005294457957,119
314,2,0.7861136903867891,120
315,2,0.7781867274633358,121
316,2,0.7541785176247636,122
317,2,0.7564470861358349,123
318,2,0.7625396477211346,124
319,2,0.7557576100641215,125
320,2,0.7463494607407907,126
321,2,0.7667065620596107,127
322,2,0.7745698401337726,128
323,2,0.7580434461623508,129
324,2,0.7415171559344194,130
325,2,0.7479904082262817,131
326,2,0.7521619244427574,132
327,2,0.7419205701709515,133
328,2,0.7468920177307201,134
329,2,0.7569286039549101,135
330,2,0.7616414492126911,136
331,2,0.7452385263466124,137
332,2,0.75342807436328,138
333,2,0.7411172860883253,139
334,2,0.73878353943058,140
335,2,0.7266328794350279,141
336,2,0.7258960533831686,142
337,2,0.7114391280797745,143
338,2,0.7309665366366416,144
339,2,0.7228828059686601,145
340,2,0.7340890832823103,146
341,2,0.7327227343372896,147
342,2,0.7405167880567565,148
343,2,0.7175220001715048,149
344,2,0.7174948486085266,150
345,2,0.7141775954641105,151
346,2,0.7259821649762156,152
347,2,0.7045384974866399,153
348,2,0.7179014351521442,154
349,2,0.7168703829499877,155
350,2,0.698783042191516,156
351,2,0.6849149178497227,157
352,2,0.7042793438710444,158
353,2,0.7000757167805199,159
354,2,0.6970879091505584,160
355,2,0.7047781966606621,161
356,2,0.7027576822712666,162
357,2,0.6949793339097815,163
358,2,0.6897114531162353,164
359,2,0.6830144667387762,165
360,2,0.676406850586595,166
361,2,0.6631647260343135,167
362,2,0.6671736501552981,168
363,2,0.6650169592746865,169
364,2,0.6636851920365017,170
365,2,0.6582401236635518,171
366,2,0.6726158792899666,172
367,2,0.6654176084356067,173
368,2,0.6616833093573746,174
369,2,0.666069647629139,175
370,2,0.6660059913562076,176
371,2,0.6710947811810999,177
372,2,0.6618662844368394,178
373,2,0.6662398810901135,179
374,2,0.6586312909899181,180
375,2,0.6707123868582748,181
376,2,0.6469929204537589,182
377,2,0.6357220693318532,183
378,2,0.6373761522572394,184
379,2,0.6314056575749977,185
380,2,0.624686954132272,186
381,2,0.6194261944496622,187
382,2,0.6155900232271995,188
383,2,0.5979217869955308,189
384,2,0.5875317353440792,190
385,2,0.5737717568660523,191
386,2,0.5850345559618074,192
387,2,0.6012701047551972,193
388,2,0.6075280239311074,194
389,2,0.6097793500263853,195
390,2,0.6048337291982844,196
391,2,0.6022288004338124,197
392,2,0.5853717971929937,198
393,2,0.5529069618983875,199
394,2,0.5529268841352228,200
395,2,0.5481891442125976,201
396,2,0.5484542327274863,202
397,2,0.5524709398489861,203
398,2,0.5614069615694628,204
399,2,0.5593469439832861,205
400,2,0.5673214492806088,206
401,2,0.5405370491718771,207
402,2,0.5379917098598821,208
403,2,0.546407247727827,209
404,2,0.5587648385631669,210
405,2,0.5218144987396989,211
406,2,0.536918857603461,212
407,2,0.5263967860513993,213
408,2,0.5072194770643151,214
409,2,0.47214055603508565,215
410,2,0.48485681383497914,216
411,2,0.47469123429011334,217
412,2,0.4712478155371637,218
413,2,0.4704921434229815,219
414,2,0.4598513122267221,220
415,2,0.45811115987753526,221
416,2,0.45024823946997883,222
417,2,0.44709898043446017,223
418,2,0.451152134835735,224
419,2,0.465382388196263,225
420,2,0.446379580462548,226
421,2,0.43791305606548764,227
422,2,0.428502840513142,228
423,2,0.42463512802254755,229
424,2,0.4235931109796268,230
425,2,0.4259500783401954,231
426,2,0.41705780574569973,232
427,2,0.39505920398302496,233
428,2,0.37916235923653774,234
429,2,0.35331491387694913,235
430,2,0.35750260651246446,236
431,2,0.336171823559697,237
432,2,0.3578463258147801,238
433,2,0.35301508784668245,239
434,2,0.35397701987710917,240
435,2,0.3332144261546569,241
436,2,0.33734165277297834,242
437,2,0.30880191811650287,243
438,2,0.28681624328756,244
439,2,0.2712359486043474,245
440,2,0.2676688881243999,246
441,2,0.2539172836759966,247
442,2,0.23932037994803892,248
443,2,0.24928983492619644,249
444,2,0.24027688741012748,250
445,2,0.2423885592969734,251
446,2,0.23335018014064263,252
447,2,0.22412236330313595,253
448,2,0.21213994690497034,254
449,2,0.19730164530436536,255
450,2,0.179017362769149,256
451,2,0.16240005957962675,257
452,2,0.17792649774939476,258
453,2,0.17786323652501693,259
454,2,0.1673521534776267,260
455,2,0.16181605983833838,261
456,2,0.16890945201404678,262
457,2,0.149547781656674,263
458,2,0.13442298698158953,264
459,2,0.12659594293863113,265
460,2,0.10814339218998885,266
461,2,0.06979465240337461,267
462,2,0.06350668974518356,268
463,2,0.048457545557756776,269
464,2,0.03368190704634834,270
465,2,0.028595203622703236,271
466,2,0.03078213365112442,272
467,2,0.014410861341687942,273
468,2,-0.005941949717732808,274
469,2,-0.012547006148471285,275
470,2,-0.022464853415754705,276
471,2,-0.033145213259853,277
472,2,-0.04743229600070627,278
473,2,-0.05666295857196098,279
474,2,-0.05596814614695984,280
475,2,-0.08058835102093935,281
476,2,-0.08628336946090323,282
477,2,-0.10919144798734207,283
482,3,0.7862313008817995,1
483,3,0.8050617647078908,2
484,3,0.7955361224655346,3
485,3,0.7721122261497543,4
486,3,0.7745458115000823,5
487,3,0.7673487897590888,6
488,3,0.7419668298229436,7
489,3,0.7411850673701579,8
490,3,0.7603212389217541,9
491,3,0.7451196964564285,10
492,3,0.7464083818330629,11
493,3,0.7565209630430606,12
494,3,0.7632063322588291,13
495,3,0.7454576626013446,14
496,3,0.7638760610695717,15
497,3,0.7806308649448602,16
498,3,0.7830086040345622,17
499,3,0.7810792400309555,18
500,3,0.7938860898103188,19
501,3,0.7905424478672375,20
502,3,0.7862089512678582,21
503,3,0.7770808848814406,22
504,3,0.7774534082089197,23
505,3,0.7700964103143875,24
506,3,0.7708520570045283,25
507,3,0.7637052160589031,26
508,3,0.7552623618534625,27
509,3,0.7572783753459855,28
510,3,0.7582301552061061,29
511,3,0.7519905685399255,30
512,3,0.748589094055916,31
513,3,0.7581606632539818,32
514,3,0.759733222483525,33
515,3,0.7464415002175996,34
516,3,0.7485783023594677,35
517,3,0.7486572386995645,36
518,3,0.7550339606020502,37
519,3,0.753683810110442,38
520,3,0.7453528079663173,39
521,3,0.7545167393668559,40
522,3,0.7645294430796007,41
523,3,0.7334239306594373,42
524,3,0.7387787486979268,43
525,3,0.7604271688224306,44
526,3,0.7570667064530492,45
527,3,0.7386933763288942,46
528,3,0.7635331957789827,47
529,3,0.7599364978275225,48
530,3,0.7632629510498898,49
531,3,0.7464014871567161,50
532,3,0.743999691437377,51
533,3,0.7422010583590464,52
534,3,0.7330859374665064,53
535,3,0.7153283195151647,54
536,3,0.7369285440671176,55
537,3,0.7190094406085898,56
538,3,0.7088440649148479,57
539,3,0.7032154587924084,58
540,3,0.7218760588950986,59
541,3,0.6972476847329883,60
542,3,0.7288093148459375,61
543,3,0.7400019462532068,62
544,3,0.7449764344897614,63
545,3,0.7369851709512746,64
546,3,0.7427174335357988,65
547,3,0.7214985219567407,66
548,3,0.7103618148156307,67
549,3,0.7072715318948308,68
550,3,0.7193831286372446,69
551,3,0.7120453827613753,70
552,3,0.7186838843729985,71
553,3,0.7172868428616134,72
554,3,0.7096821277481035,73
555,3,0.68334487432479,74
556,3,0.6885818690120671,75
557,3,0.6893319793213601,76
558,3,0.6815617374977971,77
559,3,0.6843437091761508,78
560,3,0.6868025125831688,79
561,3,0.6770670719435485,80
562,3,0.661929084996234,81
563,3,0.661868573258188,82
564,3,0.668001975346637,83
565,3,0.6617167409143204,84
566,3,0.6614420812078545,85
567,3,0.6523123223322006,86
568,3,0.6586485505749559,87
569,3,0.6527102140901957,88
570,3,0.6420471958565492,89
571,3,0.6426821548715209,90
572,3,0.6613524552986016,91
573,3,0.6497812006927746,92
574,3,0.6385558573908783,93
575,3,0.6455466457486805,94
576,3,0.6397117651515817,95
577,3,0.6399652513371932,96
578,3,0.6478588505268477,97
579,3,0.6529523755672721,98
580,3,0.6549388799887044,99
581,3,0.6472341125078878,100
582,3,0.6410180348863437,101
583,3,0.637819986276745,102
584,3,0.6222478876548412,103
585,3,0.6153406631255922,104
586,3,0.6184861613333176,105
587,3,0.5949831343863007,106
588,3,0.5879077280193489,107
589,3,0.593882850406692,108
590,3,0.5954881384901347,109
591,3,0.5926218719105992,110
592,3,0.5937944726170176,111
593,3,0.5912110835121458,112
594,3,0.5832426495925613,113
595,3,0.5721108899144146,114
596,3,0.5613972678875147,115
597,3,0.5634950656223182,116
598,3,0.5487861848283463,117
599,3,0.5380206161247159,118
600,3,0.5372570934107667,119
601,3,0.5341232491399062,120
602,3,0.5230419722780034,121
603,3,0.5230668775260547,122
604,3,0.5242879272421764,123
605,3,0.5122342072734087,124
606,3,0.5065177181881377,125
607,3,0.49780832420689247,126
608,3,0.4838866881804732,127
609,3,0.4598153560130716,128
610,3,0.44832169282208323,129
611,3,0.43563167564097494,130
612,3,0.4356665720344908,131
613,3,0.4222792395858209,132
614,3,0.4356705534443631,133
615,3,0.4349074280570876,134
616,3,0.4280376665338454,135
617,3,0.41551390930281756,136
618,3,0.4087022035355291,137
619,3,0.38211497443034964,138
620,3,0.3738623528513936,139
621,3,0.360666449163632,140
622,3,0.36338635797219077,141
623,3,0.3603991136876303,142
624,3,0.35827489420576103,143
625,3,0.33771422035253484,144
626,3,0.32074510325136424,145
627,3,0.3000677075743572,146
628,3,0.2787692012546278,147
629,3,0.2642726248515019,148
630,3,0.25366689227689154,149
631,3,0.24675506396696764,150
632,3,0.22713268306742354,151
633,3,0.21382804855242102,152
634,3,0.18588796931527574,153
635,3,0.15997375190422938,154
636,3,0.14676284672497522,155
637,3,0.1427374601162526,156
638,3,0.11888989698573187,157
639,3,0.11887629548695706,158
640,3,0.12066929293827648,159
641,3,0.09389355970949406,160
642,3,0.056076931396307296,161
643,3,0.042459748282324426,162
644,3,0.008704430959182153,163
645,3,-0.02979107689130932,164
646,3,-0.055649733957820004,165
647,3,-0.08031767387016422,166
648,3,-0.10223293585148788,167
649,3,-0.10354223239272656,168
650,3,-0.12037082979265372,169
651,3,-0.1482193282144108,170
652,3,-0.17710355191965857,171
653,3,-0.2079228678743557,172
654,3,-0.2601268166453775,173
655,3,-0.31309552862952195,174
656,3,-0.34789332289993274,175
661,4,0.6965800922323471,1
662,4,0.6890564243622241,2
663,4,0.6760313023089994,3
664,4,0.6845953201248346,4
665,4,0.6812769605749432,5
666,4,0.6777598599329078,6
667,4,0.6967712096869649,7
668,4,0.6951365322495404,8
669,4,0.6888317329869976,9
670,4,0.6841779103250951,10
671,4,0.6976213149478572,11
672,4,0.6835199435050804,12
673,4,0.6851470527230916,13
674,4,0.6822337860902209,14
675,4,0.6839678859947826,15
676,4,0.6869394336329011,16
677,4,0.6755112501923921,17
678,4,0.6703646484866465,18
679,4,0.6753814903064711,19
680,4,0.6686082036742256,20
681,4,0.6639370030735648,21
682,4,0.6754305659156572,22
683,4,0.6861188134470014,23
684,4,0.6789711865983594,24
685,4,0.6852107718479669,25
686,4,0.6715406003368745,26
687,4,0.6713906403469206,27
688,4,0.6655236329938485,28
689,4,0.6647491225336554,29
690,4,0.6587430275139498,30
691,4,0.6644281065466767,31
692,4,0.6547150817094327,32
693,4,0.6545447893869518,33
694,4,0.6609255899366265,34
695,4,0.6522721816047345,35
696,4,0.6514889182684513,36
697,4,0.6630960046618032,37
698,4,0.6741174072304328,38
699,4,0.6623034983709786,39
700,4,0.688424419425267,40
701,4,0.7006679478416236,41
702,4,0.6660462597756254,42
703,4,0.632050024819585,43
704,4,0.6453924443769256,44
705,4,0.628135796114551,45
706,4,0.6083359267230467,46
707,4,0.6396382358783848,47
708,4,0.6551865960765146,48
709,4,0.6484995408710105,49
710,4,0.6420501493471726,50
711,4,0.6544968754584795,51
712,4,0.6496137919331958,52
713,4,0.6529460515294402,53
714,4,0.6467420834092211,54
715,4,0.6711956889642449,55
716,4,0.6782483322793782,56
717,4,0.6725612613687517,57
718,4,0.6785221882839474,58
719,4,0.6784987194893451,59
720,4,0.6638621040734988,60
721,4,0.667837180338952,61
722,4,0.6649948584807935,62
723,4,0.6594984792841976,63
724,4,0.6637656868113516,64
725,4,0.6608135715646338,65
726,4,0.6446078087405652,66
727,4,0.6462941253639304,67
728,4,0.6423662713510495,68
729,4,0.6361107123938236,69
730,4,0.6263656346343883,70
731,4,0.6254501974538647,71
732,4,0.6221784586188184,72
733,4,0.611228620427073,73
734,4,0.6104514354472219,74
735,4,0.618608346079262,75
736,4,0.6174799941773343,76
737,4,0.6179016150774398,77
738,4,0.6357894883529749,78
739,4,0.644820818825571,79
740,4,0.6389206335805302,80
741,4,0.6427331030340231,81
742,4,0.6355155650305723,82
743,4,0.6266970584998336,83
744,4,0.6112488532173097,84
745,4,0.6257529964234356,85
746,4,0.6169290268863146,86
747,4,0.628699328737268,87
748,4,0.6235269246377704,88
749,4,0.6361736229419097,89
750,4,0.6296722378309966,90
751,4,0.638564606727398,91
752,4,0.6444681997577117,92
753,4,0.6295578580340363,93
754,4,0.6229897483487697,94
755,4,0.616226280871123,95
756,4,0.6109889036930116,96
757,4,0.5898628454675621,97
758,4,0.5922734878942717,98
759,4,0.5930247078873065,99
760,4,0.6030045239496299,100
761,4,0.5963912731644744,101
762,4,0.5970890788543252,102
763,4,0.6098203298271893,103
764,4,0.6040481337692689,104
765,4,0.5844739035059574,105
766,4,0.5947101540738549,106
767,4,0.6051282636654626,107
768,4,0.5966299214676312,108
769,4,0.5841263674298854,109
770,4,0.5793114975619256,110
771,4,0.557744739240684,111
772,4,0.5395657709221698,112
773,4,0.5300601944390009,113
774,4,0.5447394017984273,114
775,4,0.5320615000347267,115
776,4,0.5320600117910386,116
777,4,0.5276671159067347,117
778,4,0.5266756194418911,118
779,4,0.5111541713352151,119
780,4,0.5175716213428114,120
781,4,0.5280154843621243,121
782,4,0.5250641433248385,122
783,4,0.5216977940721451,123
784,4,0.4923371629571716,124
785,4,0.5002475298184406,125
786,4,0.4926095845002324,126
787,4,0.4912801977438817,127
788,4,0.4710538533861337,128
789,4,0.4823684775471978,129
790,4,0.4569144474914008,130
791,4,0.42063941645857145,131
792,4,0.40283359484071796,132
793,4,0.4153673032947557,133
794,4,0.4233312244322871,134
795,4,0.4331893146568091,135
796,4,0.4439790706679858,136
797,4,0.4507059433584392,137
798,4,0.4350895339454218,138
799,4,0.42464040804210734,139
800,4,0.40405229200659215,140
801,4,0.39681066259286146,141
802,4,0.3694805173057386,142
803,4,0.3577269776470044,143
804,4,0.35121268262189254,144
805,4,0.3340217903385539,145
806,4,0.32192777255770505,146
807,4,0.32345786693877554,147
808,4,0.32886863004930833,148
809,4,0.31490139504757364,149
810,4,0.31550027371124706,150
811,4,0.29417715584255777,151
812,4,0.29199052079814763,152
813,4,0.28355396625339563,153
814,4,0.2649935932320087,154
815,4,0.25707862217904454,155
816,4,0.2641728079831506,156
817,4,0.24196259751205615,157
818,4,0.2204481968929235,158
819,4,0.19179657499731503,159
820,4,0.1691601351167928,160
821,4,0.15409303580968592,161
822,4,0.14127936218567738,162
823,4,0.1263652098717924,163
824,4,0.13624980559245037,164
825,4,0.12108282535142992,165
826,4,0.09469039277393086,166
827,4,0.08431558759026068,167
828,4,0.06763142529050724,168
829,4,0.045851301061345474,169
830,4,0.028641049521090024,170
831,4,0.013175523768385499,171
832,4,-0.00585808713429894,172
833,4,-0.030772521944609544,173
834,4,-0.06822827852039795,174
835,4,-0.09745045560075852,175
836,4,-0.1374303745951247,176
837,4,-0.15857151020346472,177
838,4,-0.18473039916261125,178
839,4,-0.21740500169955151,179
840,4,-0.23500035252678408,180
841,4,-0.2557977771475314,181
842,4,-0.2887262409898207,182
843,4,-0.32091575692510804,183
844,4,-0.3347617957002851,184
845,4,-0.37182813712007473,185
850,5,0.8090390000550609,1
851,5,0.8159945670683502,2
852,5,0.8023883445798068,3
853,5,0.8006862714123505,4
854,5,0.8056200067464552,5
855,5,0.8014272734206852,6
856,5,0.795638920971683,7
857,5,0.7980422020839717,8
858,5,0.8049867218089494,9
859,5,0.7939319054881274,10
860,5,0.7981636734757561,11
861,5,0.8174572018602649,12
862,5,0.8236645020466081,13
863,5,0.8248197180536844,14
864,5,0.8305453321663346,15
865,5,0.8238990307705578,16
866,5,0.8041812964771096,17
867,5,0.7972853898837564,18
868,5,0.792835723588815,19
869,5,0.7842315266344506,20
870,5,0.789130480288797,21
871,5,0.8048888018231135,22
872,5,0.8092896725875776,23
873,5,0.797777086176451,24
874,5,0.8236782414074204,25
875,5,0.8223393983463166,26
876,5,0.8150790921367561,27
877,5,0.8117363755965066,28
878,5,0.8046566192895537,29
879,5,0.7816837729788259,30
880,5,0.7773437035299879,31
881,5,0.7708120262397029,32
882,5,0.7768888098718079,33
883,5,0.7865357744496694,34
884,5,0.7995785060746512,35
885,5,0.7837646837863681,36
886,5,0.7689345952430366,37
887,5,0.7551969123250043,38
888,5,0.7632031344638348,39
889,5,0.7580694312744849,40
890,5,0.780343603195682,41
891,5,0.7732643682113514,42
892,5,0.7895249003448156,43
893,5,0.7904380489048963,44
894,5,0.7877571580257087,45
895,5,0.7743400845048501,46
896,5,0.794450048262153,47
897,5,0.7753600815709351,48
898,5,0.7678954293945297,49
899,5,0.7657070155888609,50
900,5,0.78452697398745,51
901,5,0.7928180067072772,52
902,5,0.8081057142810961,53
903,5,0.8028589952963898,54
904,5,0.7996720551640232,55
905,5,0.7969100012764685,56
906,5,0.7898613636251991,57
907,5,0.7779025084122688,58
908,5,0.7775215360704095,59
909,5,0.7795300227966337,60
910,5,0.7781206670474343,61
911,5,0.7740194136773562,62
912,5,0.7826962416837815,63
913,5,0.7854174351958743,64
914,5,0.7958572131720049,65
915,5,0.7981611318052506,66
916,5,0.7870720538239334,67
917,5,0.7887541817730581,68
918,5,0.7834363205013866,69
919,5,0.7685299600979839,70
920,5,0.7460745527274326,71
921,5,0.750242691727401,72
922,5,0.7324293861351151,73
923,5,0.728326861964365,74
924,5,0.7342664457936998,75
925,5,0.7426797615521944,76
926,5,0.7405472731948555,77
927,5,0.751052304166169,78
928,5,0.7623154908889325,79
929,5,0.755339412933797,80
930,5,0.7332542876297693,81
931,5,0.7274999837767283,82
932,5,0.7294647557662997,83
933,5,0.7258442350712162,84
934,5,0.7249062807211181,85
935,5,0.7456661478329025,86
936,5,0.7599311143551246,87
937,5,0.7655868230775122,88
938,5,0.76178539395269,89
939,5,0.7551430966804583,90
940,5,0.7494118325317749,91
941,5,0.7393860799189689,92
942,5,0.7290268768895282,93
943,5,0.7418341642634358,94
944,5,0.7493951686287333,95
945,5,0.7466627195614477,96
946,5,0.7344198857019866,97
947,5,0.7323806777272632,98
948,5,0.7163012590436164,99
949,5,0.7060369740127421,100
950,5,0.703867373584119,101
951,5,0.7161162251000468,102
952,5,0.7073526742919183,103
953,5,0.699795332106327,104
